2001-03-07,14.5016,14.7214,14.2712,14.6796,974170
2001-03-08,14.7214,14.889,14.6324,14.7372,830146
2001-03-09,14.4754,14.5539,14.3131,14.3969,694144
2001-03-12,14.0618,14.156,13.3551,13.6901,1509391
2001-03-13,13.8419,14.0618,13.6535,14.0566,2350616
2001-03-14,13.4074,13.732,13.2451,13.4074,3911390
2001-03-15,13.7425,13.8733,13.6011,13.8105,985631
2001-03-16,13.8838,13.8838,13.5069,13.5854,1328501
2001-03-19,13.5854,13.8105,13.3498,13.7425,664346
2001-03-20,13.8472,13.8681,13.3184,13.3603,2970456
2001-03-21,13.2451,13.465,12.8787,12.9729,2406583
2001-03-22,12.7478,12.8211,12.24,12.6378,3108177
2001-03-23,12.7321,13.2032,12.7216,13.1718,967867
2001-03-26,13.3917,13.5121,13.2346,13.3812,1187151
2001-03-27,13.3341,13.8315,13.2032,13.7582,719740
2001-03-28,13.6116,13.7582,13.4964,13.6849,434174
2001-03-29,13.6116,13.7372,13.5226,13.6535,219475
2001-03-30,13.6378,13.8943,13.6378,13.8943,391960
2001-04-02,13.7477,14.1822,13.7477,13.9571,4697221
2001-04-03,13.8262,13.91,13.4336,13.4859,1426873
2001-04-04,13.4283,13.4283,13.0095,13.1561,5253644
2001-04-05,13.5331,13.6849,13.4231,13.6378,1974510
2001-04-06,13.4179,13.6587,13.1875,13.3341,10294307
2001-04-09,13.3498,13.5278,13.2765,13.3289,1245601
2001-04-10,13.5069,13.8,13.5069,13.7163,577244
2001-04-11,13.978,13.999,13.7791,13.8315,2109939
2001-04-12,13.8838,13.978,13.7686,13.9362,8965997
2001-04-16,14.0566,14.0618,13.7425,13.8367,560435
2001-04-17,13.7477,13.9728,13.7111,13.9519,1347602
2001-04-18,14.1351,15.1769,14.067,14.5382,8656937
2001-04-19,14.533,14.711,14.5016,14.6167,1893711
2001-04-20,14.4859,14.533,14.3079,14.3655,998429
2001-04-23,14.2712,14.3497,14.1037,14.1875,945327
2001-04-24,14.266,14.3445,14.0775,14.1142,183564
2001-04-25,14.0775,14.2817,14.0199,14.266,903113
2001-04-26,14.2765,14.4806,14.2765,14.3236,1396120
2001-04-27,14.4806,14.6534,14.4492,14.6324,1433368
2001-04-30,14.6639,14.7633,14.3759,14.3969,749538
2001-05-01,14.3497,14.5592,14.3236,14.5173,1301377
2001-05-02,14.6377,14.711,14.4859,14.6324,498546
2001-05-03,14.5016,14.6429,14.423,14.6377,595390
2001-05-04,14.4963,14.8576,14.4806,14.8157,263790
2001-05-07,14.7843,14.7843,14.6167,14.7214,154912
2001-05-08,14.6639,14.7267,14.5644,14.5696,198272
2001-05-09,14.5487,14.5958,14.4492,14.5539,1099475
2001-05-10,14.711,14.711,14.5173,14.5592,320712
2001-05-11,14.6691,14.6691,14.355,14.423,311161
2001-05-14,14.4387,14.5592,14.3707,14.5435,92069
2001-05-15,14.5958,14.7895,14.533,14.6324,415073
2001-05-16,14.6324,15.0722,14.5592,15.0251,995182
2001-05-17,15.0146,15.0984,14.9047,14.9466,623469
2001-05-18,15.0042,15.0042,14.779,14.8628,302184
2001-05-21,14.9047,15.0984,14.8,15.0722,367511
2001-05-22,15.1246,15.3549,15.0722,15.224,868922
2001-05-23,15.2764,15.2764,15.0827,15.1612,1575100
2001-05-24,15.245,15.3078,15.1612,15.2188,286712
2001-05-25,15.2031,15.2502,15.0146,15.0146,612581
2001-05-29,15.1507,15.1507,14.957,15.0251,1254961
2001-05-30,15.0356,15.1507,14.889,14.8994,909799
2001-05-31,14.9204,15.0303,14.8209,15.0303,313454
2001-06-01,14.9466,15.046,14.8419,15.0042,276015
2001-06-04,15.046,15.1246,14.9309,15.1246,65709
2001-06-05,15.1769,15.2711,15.1036,15.1926,873315
2001-06-06,15.1193,15.135,14.9518,15.0774,878664
2001-06-07,14.9518,15.0146,14.8209,14.978,1884733
2001-06-08,14.8419,14.9204,14.7843,14.889,1126599
2001-06-11,14.8471,14.9309,14.7267,14.7476,289386
2001-06-12,14.6063,14.8052,14.5382,14.7947,1176072
2001-06-13,14.711,14.8994,14.6272,14.6743,1499267
2001-06-14,14.5958,14.5958,14.4178,14.4178,2133242
2001-06-15,14.3602,14.4649,14.2084,14.4387,3872232
2001-06-18,14.4754,14.5277,14.2869,14.4754,602458
2001-06-19,14.7005,14.711,14.5696,14.6063,2765689
2001-06-20,14.6063,14.8576,14.6063,14.6848,1059554
2001-06-21,14.7895,15.2764,14.7895,15.2764,1155825
2001-06-22,15.2345,15.2345,15.046,15.0774,804168
2001-06-25,15.1036,15.1612,14.8837,14.957,382601
2001-06-26,14.6586,14.8576,14.6586,14.7686,1496593
2001-06-27,14.7895,15.0094,14.7738,14.7738,726043
2001-06-28,14.9047,15.0827,14.8523,14.9675,447354
2001-06-29,14.9204,14.9413,14.7947,14.868,1502133
2001-07-02,14.9466,15.0879,14.8837,15.0513,286330
2001-07-03,15.0251,15.0931,14.9937,15.0408,201138
2001-07-05,15.046,15.0984,14.9361,14.9466,208205
2001-07-06,14.8419,14.8523,14.6272,14.6429,1349513
2001-07-09,14.6848,14.711,14.5435,14.69,1674045
2001-07-10,14.7005,14.7005,14.334,14.334,2167434
2001-07-11,14.2922,14.3445,14.0932,14.3079,14309991
2001-07-12,14.3183,14.6115,14.3183,14.5592,737122
2001-07-13,14.512,14.7372,14.512,14.7319,327207
2001-07-16,14.7529,14.868,14.5225,14.5225,947237
2001-07-17,14.533,14.8209,14.4963,14.8209,538468
2001-07-18,14.6586,14.7895,14.6167,14.7372,1175690
2001-07-19,14.8576,14.868,14.5801,14.6377,396927
2001-07-20,14.5539,14.6167,14.5382,14.5696,628435
2001-07-23,14.5382,14.6534,14.4492,14.4911,90923
2001-07-24,14.4073,14.5068,14.2765,14.3026,241441
2001-07-25,14.2398,14.423,14.2241,14.4126,459197
2001-07-26,14.3183,14.533,14.3183,14.5277,404758
2001-07-27,14.4492,14.6534,14.4492,14.6115,106395
2001-07-30,14.5539,14.6167,14.5277,14.5644,377825
2001-07-31,14.6324,14.8262,14.5958,14.7267,200756
2001-08-01,14.7529,14.8837,14.6586,14.7895,154912
2001-08-02,14.9099,14.9099,14.7686,14.7686,171530
2001-08-03,14.7947,14.8314,14.6796,14.8314,191396
2001-08-06,14.7372,14.8104,14.5853,14.6167,357387
2001-08-07,14.6796,14.7738,14.622,14.7738,403612
2001-08-08,14.6586,14.7319,14.4754,14.4754,2958613
2001-08-09,14.5016,14.5435,14.4021,14.5435,1084576
2001-08-10,14.4754,14.5958,14.3969,14.5539,313263
2001-08-13,14.6063,14.6167,14.4492,14.5382,125114
2001-08-14,14.5801,14.6796,14.4806,14.5435,605323
2001-08-15,14.5173,14.6377,14.4806,14.4859,175542
2001-08-16,14.4335,14.4859,14.334,14.444,695290
2001-08-17,14.3445,14.423,14.1718,14.2293,595581
2001-08-20,14.2398,14.3812,14.2398,14.3707,3515800
2001-08-21,14.3445,14.5696,14.1927,14.1927,1201286
2001-08-22,14.266,14.355,14.1613,14.2555,3224313
2001-08-23,14.266,14.334,14.2189,14.2607,341533
2001-08-24,14.2136,14.3393,14.1718,14.2974,712864
2001-08-27,14.3183,14.3183,14.1142,14.156,1964959
2001-08-28,14.1089,14.1351,13.9309,13.9309,1493537
2001-08-29,14.0199,14.0356,13.7791,13.8053,1332894
2001-08-30,13.7948,13.8733,13.6587,13.7111,1094127
2001-08-31,13.7948,13.9257,13.7058,13.7529,1912430
2001-09-04,13.6692,13.9519,13.5592,13.6953,1404143
2001-09-05,13.5488,13.7425,13.4126,13.6116,2316615
2001-09-06,13.4441,13.5435,13.2608,13.2975,3696881
2001-09-07,13.0933,13.3027,12.9362,13.0357,3049535
2001-09-10,12.8629,13.1928,12.7949,13.0619,1296220
2001-09-17,11.6484,12.5384,11.5175,12.486,2892713
2001-09-18,12.4075,12.5122,12.3028,12.329,5668717
2001-09-19,12.329,12.486,11.8054,12.24,1613112
2001-09-20,11.9258,12.0515,11.6745,11.7007,1206252
2001-09-21,11.0725,11.7531,11.0725,11.4651,1692573
2001-09-24,12.0148,12.1928,11.8578,12.062,1508436
2001-09-25,12.0462,12.3551,12.0462,12.2557,1106925
2001-09-26,12.4598,12.4598,12.2085,12.3761,556805
2001-09-27,12.3813,12.6274,12.2975,12.5802,278116
2001-09-28,12.6745,12.9886,12.6745,12.9205,671987
2001-10-01,12.8734,12.9729,12.8001,12.8839,490714
2001-10-02,12.9048,13.1352,12.8263,13.0619,669885
2001-10-03,13.02,13.4022,13.02,13.2713,4972853
2001-10-04,13.3236,13.376,13.0985,13.1666,3895536
2001-10-05,13.2451,13.2451,12.6692,12.8054,6262197
2001-10-08,12.6588,12.6797,12.4598,12.5174,2484135
2001-10-09,12.5384,12.7111,12.4651,12.6221,9534072
2001-10-10,12.5488,12.8996,12.5488,12.8211,3365663
2001-10-11,12.9048,13.0881,12.8787,13.0252,1510537
2001-10-12,12.6692,12.8525,12.5907,12.8211,3465564
2001-10-15,12.7111,12.9572,12.6431,12.8787,687459
2001-10-16,12.931,13.1875,12.931,13.0881,1780249
2001-10-17,13.3498,13.3498,12.9572,12.9572,1139588
2001-10-18,13.0095,13.0619,12.8001,12.9415,1934397
2001-10-19,12.8263,12.8368,12.575,12.7321,2413077
2001-10-22,12.7216,13.109,12.7216,13.0409,1060127
2001-10-23,13.1142,13.2189,13.0095,13.0724,851922
2001-10-24,13.0357,13.1299,12.9572,13.0252,365982
2001-10-25,12.8787,13.2608,12.8001,13.198,245262
2001-10-26,13.1928,13.376,13.1928,13.3498,711144
2001-10-29,13.1404,13.1823,12.8787,12.8787,587558
2001-10-30,12.7739,12.9572,12.5907,12.8525,1220196
2001-10-31,12.9415,12.9415,12.6588,12.7373,1021924
2001-11-01,12.7687,12.9624,12.5122,12.9467,952777
2001-11-02,12.8263,13.0566,12.8263,13.0148,1621516
2001-11-05,13.2713,13.3027,13.1404,13.2975,291296
2001-11-06,13.2975,13.4702,13.1456,13.4598,1709383
2001-11-07,13.3603,13.6639,13.3603,13.5121,810472
2001-11-08,13.6639,13.7529,13.4807,13.554,405522
2001-11-09,13.4283,13.554,13.3341,13.465,503512
2001-11-12,13.2975,13.5069,13.0881,13.4022,402657
